Id,SalePrice
291,114960.02838165883
18,294411.1788166231
39,315574.4331770546
1001,253089.57120239065
2442,235340.0565304847
616,108738.36172317847
2680,65953.3297059923
1414,115808.72292237243
289,139918.95412350498
40,272737.9687507041
860,120582.1281288738
409,137027.06900396702
673,157627.12749922357
2427,176537.2211459282
2036,214811.31945703633
2564,155561.62537791935
642,164921.86341122046
1008,188094.97255858572
1908,131430.8102187084
2519,200834.23061773516
1369,93224.36820073948
2855,163487.71561303517
712,94054.5569825115
1943,97628.49894635807
1958,138184.2844806448
107,159163.4540116665
2295,235175.28082484298
704,112239.52104424025
676,146353.56856853457
259,184035.23612004126
93,265597.12213570205
106,233093.086623826
2315,195608.57905630537
1050,104039.38220783266
1095,201454.15648164833
2709,146852.6218616005
758,122332.08222460556
1496,164861.87474206832
2370,131847.0723629393
2458,244025.5958048274
2733,138047.34876418856
161,263854.754706998
726,142919.27424761324
845,208090.42183753298
947,255124.56891271388
2232,117436.78771032544
2563,151222.13491411298
2299,184133.92173603733
211,95275.12208413481
605,168700.89302312848
1478,207527.06354370684
2247,245621.8161882093
2274,238865.01050584868
2869,204887.18716855365
967,220250.08228462262
2656,110945.18790869911
667,192333.5324682813
1042,117522.71627289134
2023,180820.5298722232
2447,320237.79532272974
2055,117302.58655696163
2275,277642.6552887931
2204,164175.58251025097
1563,242326.35000961175
483,235523.14036765383
796,122333.4188499664
1526,157751.94044483965
2042,147535.22457785264
442,318558.75127876026
1693,312607.15830751474
1468,212172.4999863989
1430,205361.220728114
2605,169532.2289336533
1529,188853.6904101163
335,171922.4997832288
1287,127953.09256014199
31,92789.3388366925
1785,253029.02327967546
82,171298.14940098286
2620,143413.30606615916
252,200736.15053603856
721,44730.349152314244
2165,193724.9126146494
2316,183372.94037175828
775,121716.49777416009
1558,113487.9117895808
17,209745.98291670368
1022,237501.3876123288
925,119151.78729075167
438,295035.5796788713
1270,137232.98795506172
1272,112201.23389011576
215,125181.00876408603
266,230122.5314331398
2402,281104.5060282249
1250,135471.1558511391
1984,116099.80477315652
1279,143960.5878573231
377,260416.32258369328
1252,113874.739029204
2156,255941.8580015194
499,285478.1523728685
1374,140672.35853541087
2898,254461.98949389765
401,118877.69056419263
2721,179346.04134747875
2078,241646.24318037584
2589,131858.71155813313
1946,243435.3910221742
1334,108721.32017613373
2781,242929.8053992613
431,349123.6593073117
576,196326.19406942403
1474,203689.39010434813
2254,159271.0515322061
2155,268994.5223643409
885,80223.25548837011
643,138581.4324119428
1944,124680.48381362275
480,208351.01977640518
2845,106082.47743019856
2387,312293.5748314638
2407,238879.96862714738
2527,180379.32369293008
2514,159298.1555492908
629,183992.15715984194
80,205432.67881528576
1876,141263.0207721461
1546,123829.47451591295
2518,176912.45896014204
2347,172835.1295793033
783,236555.88352628646
1322,52761.699379131765
194,71656.39654476372
1770,276585.568476747
2143,114367.38924486385
1229,204891.77058510485
511,266529.39857898926
46,237562.92124560534
1348,156344.0513128051
2465,195948.59822706494
387,236609.65245968898
873,209076.28947488335
1918,117875.87579055122
2764,235233.10550897598
2184,129805.98385139216
934,144360.34649663404
1920,116712.82135012254
2631,144447.9504200792
1768,470682.42316211306
2040,113939.26752103554
1749,225047.54433942397
834,238811.87326906892
1457,251224.3955524447
79,116225.61322594616
2302,122848.21830975376
1817,139913.84731293502
2755,238007.67479524558
359,173217.02913099708
2059,104482.95300670444
2092,227752.31948709753
2516,236491.44057245937
150,128562.69676693066
1656,140798.60509604658
83,102108.21455262715
2411,185994.74688194986
795,69853.57990386985
2312,243535.66293216468
2917,93203.19131501863
1624,179677.5135705242
2215,272583.25412161404
1211,158021.15476877475
1485,158422.09368827392
1024,165010.33836448484
570,196634.4707757553
2874,140099.96581845952
700,133906.87380745623
2756,225347.87109090626
2022,191676.71022152834
583,232386.1584154959
2392,314915.16474560765
2424,204498.4450098876
212,113954.06239961776
736,129269.34335839262
1610,167634.80959926808
890,122664.64889779135
467,190289.77592043768
578,229009.21378538938
1747,191284.97505552202
1149,173870.14673987924
2758,244883.85052960785
857,128398.66186461189
2219,258121.75851679544
733,128500.16448984199
2909,118046.29614927131
1798,266497.2955074863
235,128218.39918047347
2366,136176.65302098735
1027,139553.54100568529
1195,131456.08423905465
1303,38970.23582710125
148,184134.3614277178
608,157795.8332888713
2515,197332.20477411008
821,261603.78107386
2500,275746.80936167686
745,101222.02668992103
741,134586.9128642766
1611,186134.6225002676
2532,120725.7462051525
1081,216032.63629229795
1692,374767.8792169441
2520,181496.38272897323
276,100229.63522339718
1992,131055.11992617033
663,19745.868914352992
418,131616.02282697376
1733,197378.12375450105
2359,153160.19467257184
253,197703.21433762583
1518,180587.28543880073
2035,152333.8268978193
2919,71047.9027846987
1540,239818.30757299898
2120,156951.49122028594
1674,189991.88793389322
256,150109.74769130675
2361,95413.55878504108
978,64625.409227872966
2280,162895.21483507895
2095,228422.6379233479
1709,312035.93977367517
2801,248027.94104177094
1246,114360.7185774241
2373,110192.32922048119
1055,276682.323883747
2017,115567.46636536786
1099,258855.39881549362
1344,89376.79907534178
835,219909.4475133238
1117,215032.3671651933
2043,77593.4150181051
2085,130273.76663973337
410,154580.58395121607
2650,121958.0745641008
2867,185527.17463880943
1668,113491.52240280175
1161,174803.1411534941
2122,174846.35541724318
2539,151111.4193844223
1047,145299.32193760428
1445,119549.51987377985
541,135740.04850582982
569,228028.15581127215
1276,117972.05340730198
918,145669.82719495747
326,191956.12611337786
1936,118452.82751530396
895,82413.09172203389
257,144414.50974029838
1241,188579.3660441767
1545,117626.52353394413
1189,179137.77337584837
270,145977.84670279437
2066,183427.98195394405
693,105654.12158081068
1259,172058.25668009894
2916,153728.8654642911
2321,285511.99986078346
1977,104093.86368823591
1895,162842.16552181882
1240,169191.3025090759
85,147844.71278702252
1823,101217.90743354835
825,269822.104404415
110,221236.99095504152
697,117076.70394983444
2297,104359.86005629177
1231,134766.097241127
1355,126034.28500084598
968,303297.59631141304
584,229964.6923321277
1315,114483.95913845184
1606,148378.520944157
206,112377.85738222874
1685,313522.14320415736
2016,139925.03090634898
869,220662.01653226922
2135,118644.37686642265
2346,193495.15346419552
2430,222281.0849609337
2198,93543.59986066904
2652,120995.15619595491
27,104970.22049550797
241,177452.05695928846
906,108194.9013526571
1506,109255.89556749821
2098,316323.9213371335
1435,211044.06334672502
2213,117026.85548291996
1274,138274.1141168063
743,26839.957237318915
1737,196462.5768076933
2797,265122.8527118513
2185,53012.62667810175
58,175395.21835680024
830,198028.97876070355
808,96135.76074608302
680,151115.74455365862
1153,111036.23619426889
1291,121093.23761007197
1818,131114.54133966885
2161,189846.8668864131
1883,124671.2961049533
350,321984.4276414047
2473,152161.77495101994
295,169436.28225561845
293,189860.7109245024
859,136431.93618681692
288,53478.42653733083
1578,143430.97620153165
102,167466.58554330037
2831,178181.03844113264
1030,194597.28231116643
2551,152631.8765966974
1286,141242.40266326902
958,290267.4970837475
776,128468.0215793421
72,216955.21235860372
2263,254537.3727918936
1866,149275.978930533
2876,63676.35859452098
2146,269858.26542238926
103,167147.59427698227
1500,145654.19275333293
492,215771.4731017055
167,139174.03120089293
2597,113458.86640757837
2685,114598.86379107274
1035,159759.36495419923
1220,46622.505711390346
2602,163905.00939485547
2159,215898.62137862036
695,144807.9362195033
1109,244741.4432150777
640,193830.21462720126
1652,161461.4200796616
2090,211351.7121425414
1188,198127.33769070997
2345,247102.2753674488
1059,362871.5692894942
2751,242056.6049141687
128,218001.0948610064
1523,167092.5901679216
2925,179839.94310895164
2145,280816.46875611984
1121,217168.38383788927
566,289738.6330557363
565,235409.58902330042
1331,144445.850887709
2928,116185.97803500554
156,137214.9670621987
797,149074.6632251119
327,80684.23039462678
2859,166959.55332852234
1453,121088.89263120305
1762,306718.2307899557
1868,211003.38112451293
1760,196206.57631218547
1113,249995.7455052437
1812,196699.82086832824
117,158980.95913209952
1142,206528.85771619846
2342,313835.4636818463
927,140754.39102208
2478,202039.28521138526
655,71271.02553535825
2064,114356.98039120372
369,236844.1707624984
2239,123748.85079656442
2732,203218.1932793963
1653,167462.25179048392
959,214466.48708916976
2395,314631.0221869621
1412,114148.60629314999
271,248144.97963800875
1484,158422.09368827392
1497,143573.66629689425
552,157670.2662948046
2,124281.76429132572
1855,281972.57077640685
4,256452.47419416744
2292,157235.86720074492
134,151902.02000548138
646,125694.09651292904
42,300889.39665587945
532,216872.9439800257
713,54366.79844377485
2561,126993.04553516634
2360,143241.3943774791
1333,102201.5490535218
1407,257310.39905025988
2892,292828.8666642858
574,205711.74265646996
1227,177381.7977066991
2591,239153.23949987427
1476,204359.0502918114
1125,253893.91981024056
1446,134987.01065031486
408,117639.93407602875
1101,271945.4452603558
2251,195298.61930476694
373,199872.7687108828
2554,142468.35565131422
2382,303389.590234655
1985,78203.49858217927
519,211604.60287273175
1093,204778.22486404548
864,260446.12428206735
2889,149071.74281745634
2308,202952.16497265632
986,174618.64112058937
1302,160733.63489173874
585,170721.75743664682
2708,146933.1527027599
147,127318.11214141117
1441,226751.75254170678
383,185237.52121841654
285,160053.84643537708
181,100044.37407993297
358,189181.31629920684
780,181708.97970115862
258,208788.42361869628
1865,212689.80091909537
692,109736.42746751095
2902,299529.7534803933
508,261257.81278123413
2638,155555.9065106334
36,148748.38319232676
611,181473.0368508191
2281,149737.4826922584
1678,117041.91381580295
1696,386964.2207257234
1557,68815.69220309821
2180,151822.72014258406
1726,249800.61085169547
951,155104.22362766133
267,231630.18561503626
2706,137142.8921159557
2221,221582.60630449257
1357,166163.64763642562
2901,283995.5114187432
347,182499.75261654996
2164,195101.82280382948
1586,282571.7640594842
360,169711.42090120152
1769,232830.47083737224
2617,166143.77750294175
1879,135723.03222656215
991,231518.70063094157
1535,100254.08531329992
1191,151807.62483550998
1579,209955.67475267706
1882,152855.00853930428
1510,129266.76281062176
2196,159442.38478575705
1845,175804.55196835482
2336,327401.5625421033
942,93550.46526586424
861,123989.97647649508
2555,91401.47804796732
1392,161039.88212012823
2099,262062.9333838973
1543,133909.49051084733
948,283491.4180056827
1239,166796.03073033097
22,178609.63741769167
2796,234938.9855205397
2747,177533.7723539628
92,273545.3104837846
210,177068.39157773045
1858,203345.3098376912
2228,178644.83872450027
447,242875.03965246334
827,236406.153612109
1649,201744.2645467493
682,131126.79176878027
2698,112123.44094359828
494,181711.80703216314
214,77453.20252831861
2441,243212.76250390534
2679,112443.71956409414
1336,116071.27816723728
465,189273.16894481925
1524,146442.13053270444
2543,101578.96144747314
631,131817.63876612
2452,280901.6906729769
228,160923.11909741705
126,138749.68670301855
1092,244954.64713158365
1122,202385.86733935802
932,220347.5451503229
1980,78858.21327273968
2171,105507.63918394072
551,167227.2034212142
2768,179350.72531485802
2056,104693.81745889451
1159,325993.2027204894
2645,123525.12102407645
1174,165254.84639901033
2266,221228.04366778204
2462,334965.18338291056
1219,141408.27931723814
2922,185561.9349120509
118,139173.15772331337
474,185778.88509830585
2576,161202.5393255585
872,269090.944659007
1077,250794.6588751592
1536,142075.03119595832
1150,113647.46043364599
2341,273423.77182096784
1931,144638.69713721593
2785,124363.01284072643
2538,119318.99623324128
597,216444.5250312033
464,212382.99832943876
233,255230.40325950133
2169,129353.64056985566
2123,167831.30341992792
1867,162291.65953464803
137,273804.2702245351
515,226896.9599642922
933,132826.4000448193
2784,168922.67143894377
972,165726.44681121383
599,164854.6878072074
2614,128250.18940010195
2582,137599.17548153785
1409,194625.67367100398
175,91149.58459378584
352,220941.99556847726
976,87928.91739875554
2134,205548.9959342267
984,104421.08927193008
2396,324361.291476543
1673,147383.61559299473
404,125133.23627302937
607,161674.37675264617
814,133227.10732726942
868,203720.56459595394
2271,202483.4037727488
1633,224865.45753324608
337,174330.67093985708
2765,209635.8222409532
1746,240671.3519130288
368,298100.52657677
2806,203754.81452217294
1662,191693.11041827628
1234,221059.49033203674
1373,129144.08324698196
1672,105663.48070315868
1939,113300.39335806537
